"week","rank_away","rank_home","game_type","neutral","q1_home","q2_home","q3_home","q4_home","first_downs_home","fum_home","int_home","pen_num_home","pen_yards_home","possession_home","spread","home_win","Home Third Down Completion Rate ","Home Pass Completion Rate","home_season","Run-Pass Ratio","Rush Yards - Total Yards"
9,26,26,"regular","False",14,10,3,6,19,0,0,8,69,30.78,6,"Win",0.2,0.6956521739130435,"Northwestern_2023",1.7391304347826086,0.27197802197802196
10,26,26,"regular","True",0,0,0,7,12,0,0,7,71,29.7,-3,"Loss",0.35294117647058826,0.6,"Northwestern_2023",2.05,0.5235294117647059
12,26,26,"regular","False",6,0,10,7,12,0,1,4,30,25.28,8,"Win",0.3333333333333333,0.52,"Northwestern_2023",1.36,0.3009118541033435
17,26,26,"post","True",0,7,0,7,18,0,0,4,30,25.65,7,"Win",0.35294117647058826,0.6153846153846154,"Northwestern_2023",0.7948717948717948,0.22413793103448276
1,26,26,"regular","False",3,0,7,3,20,2,0,4,35,31.37,7,"Win",0.45454545454545453,0.6,"Northwestern_2024",1.0333333333333334,0.4573170731707317
2,26,26,"regular","False",3,7,0,3,19,1,1,7,57,31.22,-6,"Loss",0.1875,0.5428571428571428,"Northwestern_2024",1.0857142857142856,0.4583333333333333
3,26,26,"regular","False",7,7,10,7,22,0,0,6,39,35.53,24,"Win",0.36363636363636365,0.65625,"Northwestern_2024",1.09375,0.45111111111111113
6,23,26,"regular","False",0,10,7,7,17,0,0,3,20,27.85,-17,"Loss",0.38461538461538464,0.6052631578947368,"Northwestern_2024",0.5789473684210527,0.2767857142857143
8,26,26,"regular","False",0,0,3,0,9,1,0,6,45,27.15,-20,"Loss",0.14285714285714285,0.375,"Northwestern_2024",1.2916666666666667,0.6076555023923444
12,2,26,"regular","False",0,7,0,0,17,1,0,2,10,32.0,-24,"Loss",0.375,0.5833333333333334,"Northwestern_2024",0.7777777777777778,0.22393822393822393
14,23,26,"regular","True",10,0,10,8,28,1,3,2,10,34.53,-10,"Loss",0.47368421052631576,0.47540983606557374,"Northwestern_2024",0.47540983606557374,0.25565610859728505
2,26,8,"regular","False",7,0,7,7,19,0,3,7,62,26.08,-14,"Loss",0.25,0.3103448275862069,"Ohio State_2014",1.3793103448275863,0.3302752293577982
3,26,22,"regular","False",21,24,14,7,33,2,1,6,63,34.02,66,"Win",0.6666666666666666,0.7352941176470589,"Ohio State_2014",1.5588235294117647,0.45222929936305734
5,26,22,"regular","False",23,7,13,7,45,1,0,7,40,41.92,22,"Win",0.6428571428571429,0.7222222222222222,"Ohio State_2014",1.8055555555555556,0.5352112676056338
8,26,13,"regular","False",14,21,21,0,31,1,0,4,28,28.15,39,"Win",0.5555555555555556,0.6129032258064516,"Ohio State_2014",1.2903225806451613,0.5538461538461539
10,26,16,"regular","False",17,14,17,7,28,1,0,6,56,30.72,41,"Win",0.5833333333333334,0.5882352941176471,"Ohio State_2014",1.2941176470588236,0.5431192660550459
13,26,6,"regular","False",14,0,7,21,24,1,2,3,25,33.7,15,"Win",0.5,0.7142857142857143,"Ohio State_2014",1.1142857142857143,0.4269449715370019
14,26,6,"regular","False",7,7,14,14,20,0,0,9,84,25.68,14,"Win",0.5384615384615384,0.625,"Ohio State_2014",1.625,0.5600961538461539
15,13,5,"regular","True",14,24,7,14,24,0,0,5,44,26.08,59,"Win",0.25,0.6666666666666666,"Ohio State_2014",2.111111111111111,0.5394265232974911
17,1,4,"post","True",6,14,14,8,23,1,1,4,24,31.32,7,"Win",0.5555555555555556,0.5277777777777778,"Ohio State_2014",1.1666666666666667,0.5232774674115456
17,2,4,"post","True",14,7,7,14,28,3,1,5,30,37.48,22,"Win",0.5333333333333333,0.6956521739130435,"Ohio State_2014",2.652173913043478,0.550185873605948
2,26,1,"regular","False",7,7,3,21,26,0,0,7,55,35.53,38,"Win",0.47058823529411764,0.5882352941176471,"Ohio State_2015",1.4411764705882353,0.5013774104683195
3,26,1,"regular","False",3,7,10,0,14,2,3,7,44,27.57,7,"Win",0.15384615384615385,0.5517241379310345,"Ohio State_2015",1.2758620689655173,0.5436241610738255
4,26,1,"regular","False",7,17,7,7,25,0,2,12,86,22.77,26,"Win",0.6153846153846154,0.5555555555555556,"Ohio State_2015",0.9444444444444444,0.436399217221135
6,26,1,"regular","False",7,14,14,14,31,0,0,6,45,30.4,21,"Win",0.45454545454545453,0.7666666666666667,"Ohio State_2015",1.5666666666666667,0.36472945891783565
7,26,1,"regular","False",0,21,0,17,25,0,0,5,70,32.33,28,"Win",0.45454545454545453,0.6842105263157895,"Ohio State_2015",2.6315789473684212,0.7342657342657343
10,26,3,"regular","False",0,14,7,7,18,1,0,5,45,28.53,14,"Win",0.4375,0.5454545454545454,"Ohio State_2015",2.0,0.5026595744680851
12,9,3,"regular","False",0,7,7,0,5,0,0,4,20,21.83,-3,"Loss",0.2857142857142857,0.5625,"Ohio State_2015",1.8125,0.6515151515151515
17,8,7,"post","True",14,14,7,9,27,0,1,4,45,32.75,16,"Win",0.5555555555555556,0.6129032258064516,"Ohio State_2015",1.7419354838709677,0.5745967741935484
1,26,6,"regular","False",21,14,21,21,41,0,1,9,66,38.58,67,"Win",0.8461538461538461,0.6923076923076923,"Ohio State_2016",1.4102564102564104,0.46262886597938147
2,26,4,"regular","False",3,17,14,14,20,1,0,9,67,33.88,45,"Win",0.35714285714285715,0.6363636363636364,"Ohio State_2016",2.1818181818181817,0.6426858513189448
5,26,2,"regular","False",6,24,21,7,32,0,1,6,64,38.8,58,"Win",0.625,0.6944444444444444,"Ohio State_2016",1.4722222222222223,0.6128550074738416
6,26,2,"regular","False",3,21,7,7,18,1,1,9,83,32.97,21,"Win",0.35714285714285715,0.42857142857142855,"Ohio State_2016",2.380952380952381,0.7571801566579635
9,26,6,"regular","False",10,7,0,7,23,0,0,2,10,32.67,4,"Win",0.5882352941176471,0.65625,"Ohio State_2016",1.28125,0.48259860788863107
10,10,6,"regular","False",14,17,24,7,34,1,0,4,35,37.3,59,"Win",0.7333333333333333,0.7272727272727273,"Ohio State_2016",0.9545454545454546,0.4033898305084746
13,3,2,"regular","False",0,7,7,3,24,0,1,2,6,28.78,3,"Win",0.1875,0.46875,"Ohio State_2016",1.5625,0.6242424242424243
2,5,2,"regular","False",0,3,10,3,21,0,1,9,87,24.72,-15,"Loss",0.4666666666666667,0.5428571428571428,"Ohio State_2017",0.9714285714285714,0.47714285714285715
3,26,8,"regular","False",14,3,14,7,30,0,0,5,55,23.05,31,"Win",0.5,0.7837837837837838,"Ohio State_2017",0.8648648648648649,0.46075085324232085
4,26,10,"regular","False",16,28,10,0,34,2,1,8,85,26.8,33,"Win",0.2727272727272727,0.7045454545454546,"Ohio State_2017",0.9090909090909091,0.286144578313253
6,26,10,"regular","False",20,21,14,7,33,2,0,8,85,32.4,48,"Win",0.5833333333333334,0.6388888888888888,"Ohio State_2017",1.3888888888888888,0.4811643835616438
9,2,6,"regular","False",3,14,3,19,27,2,0,10,79,29.12,1,"Win",0.4166666666666667,0.8461538461538461,"Ohio State_2017",1.0,0.3799621928166352
11,12,13,"regular","False",14,21,13,0,25,0,2,2,27,25.27,45,"Win",0.5833333333333334,0.6521739130434783,"Ohio State_2017",1.826086956521739,0.6393129770992366
12,26,9,"regular","False",28,10,7,7,27,1,0,7,68,37.27,38,"Win",0.5555555555555556,0.5517241379310345,"Ohio State_2017",2.0344827586206895,0.5985267034990792
17,8,5,"post","True",7,17,0,0,13,1,0,3,30,25.07,17,"Win",0.16666666666666666,0.6470588235294118,"Ohio State_2017",2.235294117647059,0.5884476534296029
1,26,5,"regular","False",21,21,14,21,35,1,1,6,50,31.27,46,"Win",0.8,0.7352941176470589,"Ohio State_2018",1.5588235294117647,0.5201109570041609
2,26,4,"regular","False",14,21,10,7,31,0,0,11,120,31.62,49,"Win",0.6428571428571429,0.9090909090909091,"Ohio State_2018",1.2121212121212122,0.38860103626943004
4,26,4,"regular","False",21,21,0,7,32,0,0,10,89,29.0,43,"Win",0.5,0.8157894736842105,"Ohio State_2018",1.0,0.2649122807017544
6,26,3,"regular","False",7,21,7,14,33,1,2,9,82,36.7,23,"Win",0.5,0.75,"Ohio State_2018",1.0909090909090908,0.25287356321839083
7,26,3,"regular","False",10,7,3,10,29,0,0,5,36,31.75,16,"Win",0.42857142857142855,0.75,"Ohio State_2018",0.7272727272727273,0.18253968253968253
10,26,10,"regular","False",16,0,14,6,23,2,1,6,46,26.45,5,"Win",0.3333333333333333,0.5625,"Ohio State_2018",1.25,0.4760914760914761
13,4,10,"regular","False",7,17,17,21,28,1,0,12,150,24.6,23,"Win",0.45454545454545453,0.6451612903225806,"Ohio State_2018",1.1612903225806452,0.30158730158730157
14,21,6,"regular","True",14,10,7,14,31,1,1,9,90,35.87,21,"Win",0.5555555555555556,0.8292682926829268,"Ohio State_2018",1.1219512195121952,0.17792421746293247
17,9,6,"post","True",7,14,7,0,22,0,0,9,53,24.97,5,"Win",0.23076923076923078,0.6756756756756757,"Ohio State_2018",0.8648648648648649,0.31043956043956045
1,26,5,"regular","False",28,0,7,10,24,2,0,7,62,32.05,24,"Win",0.5,0.7307692307692307,"Ohio State_2019",1.8461538461538463,0.5053304904051172
2,26,5,"regular","False",7,21,7,7,31,0,0,2,25,31.35,42,"Win",0.6363636363636364,0.8148148148148148,"Ohio State_2019",1.7037037037037037,0.531496062992126
4,26,6,"regular","False",7,42,14,13,30,1,0,6,52,27.03,71,"Win",0.2,0.7333333333333333,"Ohio State_2019",1.4,0.3777038269550749
6,25,4,"regular","False",3,24,0,7,22,1,1,10,85,31.62,24,"Win",0.5333333333333333,0.68,"Ohio State_2019",1.96,0.610586011342155
9,13,3,"regular","False",0,10,14,14,24,0,0,2,15,31.97,31,"Win",0.6428571428571429,0.5454545454545454,"Ohio State_2019",2.272727272727273,0.6125290023201856
11,26,1,"regular","False",21,21,10,21,40,1,0,13,141,36.68,59,"Win",0.6428571428571429,0.6842105263157895,"Ohio State_2019",1.4736842105263157,0.5432624113475177
13,8,2,"regular","False",7,7,7,7,27,3,0,4,25,34.25,11,"Win",0.5384615384615384,0.7272727272727273,"Ohio State_2019",2.772727272727273,0.5491606714628298
17,3,2,"post","True",10,6,0,7,28,0,2,8,77,33.45,-6,"Loss",0.3888888888888889,0.6521739130434783,"Ohio State_2019",0.8478260869565217,0.3798449612403101
8,26,5,"regular","False",14,10,14,14,28,1,0,3,14,33.23,35,"Win",0.6153846153846154,0.9523809523809523,"Ohio State_2020",2.2857142857142856,0.4378818737270876
10,26,3,"regular","False",7,28,7,7,25,1,0,9,74,31.15,22,"Win",0.5833333333333334,0.8571428571428571,"Ohio State_2020",1.3214285714285714,0.39264990328820115
12,9,3,"regular","False",7,21,14,0,27,0,3,3,35,36.4,7,"Win",0.42857142857142855,0.6,"Ohio State_2020",1.6666666666666667,0.5057660626029654
16,14,4,"regular","True",3,3,7,9,24,0,2,5,45,31.33,12,"Win",0.36363636363636365,0.4444444444444444,"Ohio State_2020",1.6296296296296295,0.7777777777777778
2,12,3,"regular","False",0,7,7,14,32,0,1,8,71,30.23,-7,"Loss",0.4,0.6481481481481481,"Ohio State_2021",0.5740740740740741,0.20915032679738563
3,26,9,"regular","False",3,10,14,14,24,1,1,8,81,28.43,21,"Win",0.5454545454545454,0.6,"Ohio State_2021",1.64,0.6358267716535433
4,26,10,"regular","False",14,24,14,7,26,0,1,8,95,23.33,52,"Win",0.7272727272727273,0.6923076923076923,"Ohio State_2021",1.3461538461538463,0.38102893890675243
6,26,7,"regular","False",14,21,21,10,29,0,0,4,40,25.27,49,"Win",0.6363636363636364,0.6842105263157895,"Ohio State_2021",0.868421052631579,0.27759197324414714
9,20,5,"regular","False",3,14,10,6,22,1,0,10,74,30.17,9,"Win",0.35714285714285715,0.6470588235294118,"Ohio State_2021",1.0,0.34549356223175964
11,19,4,"regular","False",21,24,7,7,30,0,0,5,50,31.35,28,"Win",0.5714285714285714,0.8157894736842105,"Ohio State_2021",0.8157894736842105,0.421474358974359
12,7,4,"regular","False",21,28,0,7,36,0,1,1,5,37.97,49,"Win",0.6,0.8372093023255814,"Ohio State_2021",1.0,0.3145038167938931
17,11,6,"post","True",0,21,10,17,28,1,1,7,70,25.72,3,"Win",0.4444444444444444,0.7872340425531915,"Ohio State_2021",0.425531914893617,0.16105417276720352
1,5,2,"regular","False",7,0,7,7,22,0,0,7,75,32.98,11,"Win",0.5384615384615384,0.7058823529411765,"Ohio State_2022",1.0294117647058822,0.43544303797468353
2,26,3,"regular","False",14,10,21,0,19,1,0,9,85,22.27,33,"Win",0.45454545454545453,0.6785714285714286,"Ohio State_2022",0.9285714285714286,0.31226765799256506
3,26,3,"regular","False",28,14,14,21,36,0,0,1,5,35.43,56,"Win",0.8461538461538461,0.7941176470588235,"Ohio State_2022",1.2941176470588236,0.36828309305373524
4,26,3,"regular","False",21,10,14,7,28,0,1,3,27,33.03,31,"Win",0.6363636363636364,0.6296296296296297,"Ohio State_2022",1.5925925925925926,0.47866419294990725
5,26,3,"regular","False",14,14,14,7,25,1,1,6,41,26.92,39,"Win",0.5,0.6,"Ohio State_2022",1.36,0.6101694915254238
8,26,2,"regular","False",16,10,14,14,16,1,1,5,45,30.77,44,"Win",0.23076923076923078,0.6875,"Ohio State_2022",0.9375,0.18333333333333332
11,26,2,"regular","False",21,7,14,14,27,1,0,3,15,33.32,42,"Win",0.5,0.6333333333333333,"Ohio State_2022",1.4333333333333333,0.513595166163142
13,3,2,"regular","False",10,10,0,3,23,0,2,9,91,31.77,-22,"Loss",0.3125,0.6458333333333334,"Ohio State_2022",0.6041666666666666,0.29065040650406504
2,26,5,"regular","False",14,14,7,0,23,0,0,6,65,26.0,28,"Win",0.4166666666666667,0.6363636363636364,"Ohio State_2023",0.8181818181818182,0.2551867219917012
3,26,6,"regular","False",7,35,7,14,24,1,1,5,40,27.43,53,"Win",0.5,0.8148148148148148,"Ohio State_2023",1.2222222222222223,0.36298932384341637
6,26,4,"regular","False",0,10,10,17,19,0,0,10,81,29.93,20,"Win",0.25,0.6551724137931034,"Ohio State_2023",1.1379310344827587,0.16230366492146597
8,7,3,"regular","False",3,7,0,10,22,1,0,6,54,34.4,8,"Win",0.375,0.6285714285714286,"Ohio State_2023",1.1714285714285715,0.21643835616438356
11,26,1,"regular","False",14,21,3,0,25,0,0,3,25,31.2,35,"Win",0.45454545454545453,0.7647058823529411,"Ohio State_2023",0.9411764705882353,0.3339622641509434
12,26,2,"regular","False",7,6,17,7,23,0,0,5,43,31.37,34,"Win",0.625,0.6875,"Ohio State_2023",1.09375,0.49539170506912444
17,9,7,"post","True",3,0,0,0,12,1,0,8,57,26.12,-11,"Loss",0.13333333333333333,0.4166666666666667,"Ohio State_2023",1.375,0.47783251231527096
1,26,2,"regular","False",7,10,21,14,24,0,0,7,45,25.95,46,"Win",0.6428571428571429,0.5806451612903226,"Ohio State_2024",1.064516129032258,0.4207920792079208
2,26,2,"regular","False",21,14,14,7,30,0,0,6,58,34.6,56,"Win",0.3,0.7575757575757576,"Ohio State_2024",1.1818181818181819,0.39970717423133234
4,26,3,"regular","False",7,21,14,7,23,0,1,5,54,23.75,35,"Win",0.5,0.6923076923076923,"Ohio State_2024",1.1923076923076923,0.492091388400703
6,26,3,"regular","False",7,0,21,7,21,1,1,1,10,34.77,28,"Win",0.6363636363636364,0.84,"Ohio State_2024",1.6,0.49271844660194175
9,26,4,"regular","False",7,7,0,7,11,0,1,3,36,24.88,4,"Win",0.1,0.8125,"Ohio State_2024",1.9375,0.22456140350877193
11,26,2,"regular","False",7,14,17,7,24,0,0,3,44,30.82,45,"Win",0.4166666666666667,0.6774193548387096,"Ohio State_2024",1.1290322580645162,0.3995381062355658
13,5,2,"regular","False",0,14,14,10,14,0,1,8,58,29.33,23,"Win",0.36363636363636365,0.8461538461538461,"Ohio State_2024",1.1153846153846154,0.3639240506329114
14,26,2,"regular","False",3,7,0,0,16,0,2,2,19,26.42,-3,"Loss",0.375,0.5757575757575758,"Ohio State_2024",0.7878787878787878,0.3055555555555556
17,9,8,"post","False",21,0,14,7,24,0,1,3,25,32.83,25,"Win",0.4444444444444444,0.8064516129032258,"Ohio State_2024",1.064516129032258,0.3298097251585624
1,26,4,"regular","False",21,10,10,7,26,1,1,3,34,28.9,32,"Win",0.38461538461538464,0.5588235294117647,"Oklahoma_2014",1.1764705882352942,0.4197247706422018
3,26,4,"regular","False",13,7,7,7,21,1,1,5,41,38.2,24,"Win",0.25,0.6060606060606061,"Oklahoma_2014",1.0303030303030303,0.32158590308370044
7,26,11,"regular","True",7,10,7,7,11,0,0,3,20,22.03,5,"Win",0.09090909090909091,0.6,"Oklahoma_2014",1.5,0.44396551724137934
8,14,11,"regular","False",7,10,7,6,30,0,2,3,19,32.12,-1,"Loss",0.6363636363636364,0.7777777777777778,"Oklahoma_2014",1.1666666666666667,0.3714821763602251
11,12,15,"regular","False",14,0,0,0,13,0,1,7,59,24.62,-34,"Loss",0.3076923076923077,0.4482758620689655,"Oklahoma_2014",1.1379310344827587,0.5360501567398119
13,26,21,"regular","False",10,14,17,3,19,2,0,4,25,31.28,37,"Win",0.2857142857142857,0.23076923076923078,"Oklahoma_2014",4.230769230769231,0.9289617486338798
15,26,20,"regular","False",7,21,0,7,21,1,0,3,28,37.12,-3,"Loss",0.47058823529411764,0.5882352941176471,"Oklahoma_2014",3.7058823529411766,0.7169811320754716
1,26,19,"regular","False",3,14,21,3,26,1,1,9,90,27.2,38,"Win",0.3076923076923077,0.6666666666666666,"Oklahoma_2015",0.7857142857142857,0.18552875695732837
3,26,16,"regular","False",17,14,14,7,38,2,0,8,85,32.38,14,"Win",0.5454545454545454,0.8421052631578947,"Oklahoma_2015",1.236842105263158,0.36998706338939197
5,23,15,"regular","False",7,17,10,10,16,1,1,12,134,26.82,20,"Win",0.16666666666666666,0.56,"Oklahoma_2015",1.32,0.2505854800936768
8,26,17,"regular","False",14,14,21,14,35,1,1,3,34,31.67,36,"Win",0.7692307692307693,0.6818181818181818,"Oklahoma_2015",2.590909090909091,0.6564019448946515
10,26,15,"regular","False",21,0,17,14,28,1,0,2,10,26.47,36,"Win",0.4,0.7575757575757576,"Oklahoma_2015",1.1818181818181819,0.40789473684210525
12,18,7,"regular","False",7,16,7,0,28,0,1,8,90,36.62,1,"Win",0.2,0.3783783783783784,"Oklahoma_2015",1.5945945945945945,0.621268656716418
2,26,14,"regular","False",21,21,3,14,30,1,0,4,30,30.72,42,"Win",0.4444444444444444,0.7428571428571429,"Oklahoma_2016",1.3142857142857143,0.45
3,3,14,"regular","False",7,10,7,0,19,0,2,4,28,24.18,-21,"Loss",0.38461538461538464,0.53125,"Oklahoma_2016",1.125,0.4392059553349876
6,26,20,"regular","True",7,7,21,10,28,2,2,5,55,35.67,5,"Win",0.5714285714285714,0.7096774193548387,"Oklahoma_2016",1.7741935483870968,0.41964285714285715
7,26,19,"regular","False",14,10,7,7,24,0,1,3,35,29.03,21,"Win",0.5384615384615384,0.8125,"Oklahoma_2016",1.03125,0.27058823529411763
9,26,16,"regular","False",7,21,28,0,24,1,0,6,45,30.08,53,"Win",0.4166666666666667,0.6060606060606061,"Oklahoma_2016",1.1515151515151516,0.4962825278810409
11,26,11,"regular","False",14,7,14,10,23,0,1,3,30,35.8,21,"Win",0.7058823529411765,0.8,"Oklahoma_2016",2.0,0.45750452079566006
14,10,9,"regular","False",0,17,14,7,25,1,0,4,54,35.12,18,"Win",0.46153846153846156,0.6842105263157895,"Oklahoma_2016",2.736842105263158,0.5421303656597775
17,14,7,"post","True",0,14,14,7,28,0,0,10,100,33.3,16,"Win",0.5,0.6785714285714286,"Oklahoma_2016",1.5357142857142858,0.4351145038167939
1,26,7,"regular","False",14,21,14,7,35,0,0,5,60,34.6,49,"Win",0.5714285714285714,0.8888888888888888,"Oklahoma_2017",1.0555555555555556,0.26627218934911245
3,26,2,"regular","False",14,14,7,21,24,2,0,4,37,22.88,42,"Win",0.5714285714285714,0.6666666666666666,"Oklahoma_2017",1.0666666666666667,0.312202852614897
6,26,3,"regular","False",14,10,0,7,28,1,0,6,59,31.05,-7,"Loss",0.6,0.7352941176470589,"Oklahoma_2017",1.0294117647058822,0.37037037037037035
9,26,10,"regular","False",14,14,21,0,31,0,1,7,94,32.03,22,"Win",0.5384615384615384,0.6470588235294118,"Oklahoma_2017",1.3823529411764706,0.5445705024311183
11,6,5,"regular","False",17,21,0,0,21,0,0,4,29,34.15,18,"Win",0.38461538461538464,0.6666666666666666,"Oklahoma_2017",1.5185185185185186,0.37523452157598497
13,26,4,"regular","False",14,31,14,0,27,0,0,9,101,24.8,28,"Win",0.42857142857142855,0.8421052631578947,"Oklahoma_2017",1.8421052631578947,0.4845201238390093
14,11,3,"regular","True",17,7,17,0,22,0,0,3,30,35.32,24,"Win",0.38461538461538464,0.6521739130434783,"Oklahoma_2017",1.8695652173913044,0.47288503253796094
17,3,2,"post","True",14,17,0,14,24,0,1,1,5,32.97,-6,"Loss",0.3888888888888889,0.6666666666666666,"Oklahoma_2017",1.25,0.455743879472693
1,26,7,"regular","False",28,14,14,7,25,0,0,6,70,29.25,49,"Win",0.6,0.8260869565217391,"Oklahoma_2018",1.6956521739130435,0.48615384615384616
2,26,6,"regular","False",14,7,14,14,27,0,1,6,40,28.73,28,"Win",0.5833333333333334,0.5428571428571428,"Oklahoma_2018",1.0,0.36907216494845363
4,26,5,"regular","False",14,7,0,0,19,0,1,4,20,15.32,7,"Win",0.3333333333333333,0.7333333333333333,"Oklahoma_2018",1.6666666666666667,0.5352112676056338
5,26,6,"regular","False",14,14,21,17,22,0,0,7,80,22.67,33,"Win",0.5,0.7391304347826086,"Oklahoma_2018",1.3478260869565217,0.2883031301482702
6,19,7,"regular","True",7,10,7,21,21,2,1,7,73,26.17,-3,"Loss",0.375,0.7407407407407407,"Oklahoma_2018",1.1481481481481481,0.41729323308270677
9,26,8,"regular","False",17,17,14,3,32,0,0,5,69,32.4,37,"Win",0.6,0.7586206896551724,"Oklahoma_2018",1.3448275862068966,0.4586894586894587
11,26,6,"regular","False",14,20,7,7,29,0,0,8,70,33.82,1,"Win",0.3,0.7,"Oklahoma_2018",1.5666666666666667,0.5028490028490028
12,26,6,"regular","False",7,14,14,20,31,1,1,2,25,29.8,15,"Win",0.9,0.65625,"Oklahoma_2018",1.25,0.519434628975265
14,14,5,"regular","True",3,17,7,12,29,1,0,5,60,32.0,12,"Win",0.5714285714285714,0.7352941176470589,"Oklahoma_2018",1.1764705882352942,0.25393700787401574
1,26,4,"regular","False",7,14,21,7,30,2,0,7,94,28.33,18,"Win",0.625,0.8333333333333334,"Oklahoma_2019",1.5416666666666667,0.5160349854227405
2,26,4,"regular","False",14,14,28,14,28,0,0,12,105,33.55,56,"Win",0.7,0.8,"Oklahoma_2019",1.3,0.4229195088676671
5,26,6,"regular","False",17,17,14,7,24,0,1,9,114,28.1,39,"Win",0.3333333333333333,0.6764705882352942,"Oklahoma_2019",0.8823529411764706,0.31211180124223603
8,26,5,"regular","False",14,14,21,3,25,0,0,6,64,26.6,38,"Win",0.2857142857142857,0.8571428571428571,"Oklahoma_2019",1.8095238095238095,0.3517857142857143
11,26,9,"regular","False",14,21,7,0,24,1,1,7,63,27.35,1,"Win",0.6153846153846154,0.6923076923076923,"Oklahoma_2019",1.5769230769230769,0.4529058116232465
13,26,9,"regular","False",14,7,7,0,30,2,1,5,51,39.52,4,"Win",0.5384615384615384,0.5238095238095238,"Oklahoma_2019",3.0476190476190474,0.7162426614481409
